ID_Ville;Code_INSEE;Libelle_Commune;Organisme;Adresse_organisme;Code_ZIP;Commune;Telephone;Email;Site_Internet;Code_Region;Libelle_Region;Latitude;Longitude;Code_ZE2010;Libelle_Zone;Population;Academie;Code_Departement;Libelle_Departement;Libelle_Intercommunalite;Code_Arrondissement;Code_Canton
740;83084;Montmeyan;Mairie de Montmeyan;Avenue du Verdon;83670;Montmeyan;494696080;mairie.montmeyan@orange.fr;http://www.montmeyan.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.6481018;6.0633401;9308;Aix-en-Provence;554;Nice;83;VAR;CC Provence Verdon;3;4
741;83085;La Motte;Mairie de La Motte;Place Clemenceau;83920;La Motte;494504455;secretaire-generale@ville-la-motte.com;http://www.ville-la-motte.com;93;PROVENCE-ALPES-COTE D'AZUR;43.492664;6.534828;9314;Fr??jus-Saint-Rapha??l;2896;Nice;83;VAR;CA Drac??noise;1;4
742;83086;Le Muy;Mairie du Muy;4 rue de l'H??tel-de-Ville;83490;Le Muy;494198424;info@ville-lemuy.fr;http://www.ville-lemuy.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4702987671;6.56571006775;9314;Fr??jus-Saint-Rapha??l;9380;Nice;83;VAR;CA Drac??noise;1;23
743;83087;Nans-les-Pins;Mairie de Nans-les-Pins;Avenue Julien-Jourdan;83860;Nans-les-Pins;494372141;elus@mairie-nanslespins.fr;http://www.mairie-nanslespins.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3725013733;5.78573989868;9310;Marseille - Aubagne;4709;Nice;83;VAR;CA de la Provence Verte;3;12
744;83088;N??oules;Mairie de N??oules;1 avenue de Provence;83136;N??oules;494372277;mairie@neoules.fr;http://www.neoules.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.309362;6.013246;9315;Toulon;2766;Nice;83;VAR;CA de la Provence Verte;3;7
745;83089;Olli??res;Mairie d'Olli??res;Place Fr??d??ric-Mistral;83470;Olli??res;494780233;mairie@ollieres.fr;http://www.ollieres-83.com;93;PROVENCE-ALPES-COTE D'AZUR;43.4829406738;5.82861185074;9308;Aix-en-Provence;668;Nice;83;VAR;CA de la Provence Verte;3;13
746;83090;Ollioules;Mairie d'Ollioules;7 avenue du G??n??ral-de-Gaulle;83191;Ollioules Cedex;494304141;ollioulesmairie@gmail.com;http://www.ollioules.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1396821;5.8476629;9315;Toulon;13972;Nice;83;VAR;M??tropole Toulon-Provence-M??diterran??e;2;10
747;83091;Pierrefeu-du-Var;Mairie de Pierrefeu-du-Var;Place Urbain-S??n??s;83390;Pierrefeu-du-Var;494135313;communication@pierrefeu-du-var.fr;http://www.pierrefeu-du-var.blogspot.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.2268981934;6.14451980591;9315;Toulon;6149;Nice;83;VAR;CC M??diterran??e Porte des Maures;2;7
748;83092;Pignans;Mairie de Pignans;7 place de la Mairie;83790;Pignans;494135490;mairie-de-pignans@wanadoo.fr;http://www.pignans.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3498001099;6.17711019516;9315;Toulon;4246;Nice;83;VAR;CC Coeur du Var;3;9
749;83093;Plan-d'Aups-Sainte-Baume;Mairie de Plan-d'Aups-Sainte-Baume;Place de la Mairie;83640;Plan-d'Aups-Sainte-Baume;442045010;mairie@plandaups.fr;http://plandaups-stebaume.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3698997498;5.78149986267;9310;Marseille - Aubagne;2184;Nice;83;VAR;CA de la Provence Verte;3;12
750;83094;Le Plan-de-la-Tour;Mairie du Plan-de-la-Tour;Place Foch;83120;Le Plan-de-la-Tour;494550755;mairie@plandelatour.net;http://www.leplandelatour.net;93;PROVENCE-ALPES-COTE D'AZUR;43.33945;6.5484049;9314;Fr??jus-Saint-Rapha??l;2875;Nice;83;VAR;CC du Golfe de Saint-Tropez;1;15
751;83095;Pontev??s;Mairie de Pontev??s;H??tel de Ville;83670;Pontev??s;494771141;serviceadministratif@mairie-ponteves.fr;http://www.ponteves.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.5532608032;6.03153419495;9308;Aix-en-Provence;766;Nice;83;VAR;CC Provence Verdon;3;13
752;83096;Pourcieux;Mairie de Pourcieux;Rue de l'????glise;83470;Pourcieux;494780205;mairie.pourcieux@orange.fr;http://www.pourcieux.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.470504;5.785839;9308;Aix-en-Provence;1586;Nice;83;VAR;CA de la Provence Verte;3;13
753;83097;Pourri??res;Mairie de Pourri??res;Place Jules-Michel;83910;Pourri??res;498051170;secret-maire@pourrieres.fr;http://www.pourrieres.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.504447937;5.7342247963;9308;Aix-en-Provence;5244;Nice;83;VAR;CA de la Provence Verte;3;13
754;83098;Le Pradet;Mairie du Pradet;Parc Cravero;83220;Le Pradet;494086947;accueil@le-pradet.fr;http://www.le-pradet.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1073228;6.021054;9315;Toulon;10415;Nice;83;VAR;M??tropole Toulon-Provence-M??diterran??e;2;6
755;83099;Puget-sur-Argens;Mairie de Puget-sur-Argens;137 boulevard Cavalier;83480;Puget-sur-Argens;494196700;accueilp@mairie-puget-sur-argens.com;http://www.pugetsurargens.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4552993774;6.68516016006;9314;Fr??jus-Saint-Rapha??l;8218;Nice;83;VAR;CA Var Esterel M??diterran??e (CAVEM);1;11
756;83100;Puget-Ville;Mairie de Puget-Ville;368 rue de la Lib??ration;83390;Puget-Ville;494138200;mairie@puget-ville.fr;http://www.puget-ville.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.2893203;6.136326;9315;Toulon;4330;Nice;83;VAR;CC Coeur du Var;3;7
757;83101;Ramatuelle;Mairie de Ramatuelle;60 boulevard du 8-mai-1945;83350;Ramatuelle;498126666;info@mairie-ramatuelle.fr;http://www.ramatuelle.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.2243045;6.6317461;9314;Fr??jus-Saint-Rapha??l;2116;Nice;83;VAR;CC du Golfe de Saint-Tropez;1;15
758;83102;R??gusse;Mairie de R??gusse;Cours Alexandre-Gariel;83630;R??gusse;494701623;;http://www.mairie-regusse83.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.6558990479;6.13017988205;9313;Draguignan;2627;Nice;83;VAR;CC Lacs et Gorges du Verdon;3;4
759;83103;Le Revest-les-Eaux;Mairie du Revest-les-Eaux;Place Jean-Jaur??s;83200;Le Revest-les-Eaux;494981990;contactmairie@lerevest83.fr;http://www.lerevest83.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1767959595;5.92562818527;9315;Toulon;3953;Nice;83;VAR;M??tropole Toulon-Provence-M??diterran??e;2;21
760;83104;Rians;Mairie de Rians;30 rue de la R??publique;83560;Rians;494726480;accueil@mairie-rians.fr;http://www.mairie-rians.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.6064987183;5.75785017014;9308;Aix-en-Provence;4294;Nice;83;VAR;CC Provence Verdon;3;13
761;83105;Riboux;Mairie de Riboux;Placette de la Mairie;13780;Riboux;442738868;mairieriboux@wanadoo.fr;https://www.riboux.com;93;PROVENCE-ALPES-COTE D'AZUR;43.3027153015;5.75647783279;9310;Marseille - Aubagne;46;Nice;83;VAR;CA Sud Sainte Baume;2;12
762;83106;Rocbaron;Mairie de Rocbaron;Place du Souvenir-Fran??ais;83136;Rocbaron;494728472;contact@mairie-rocbaron.fr;http://www.mairie-rocbaron.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3041763306;6.09113883972;9315;Toulon;5096;Nice;83;VAR;CA de la Provence Verte;3;7
763;83107;Roquebrune-sur-Argens;Mairie de Roquebrune-sur-Argens;Rue Grande-Andr??-Cabasse;83520;Roquebrune-sur-Argens;494195959;mairie@mairie-roquebrune-argens.fr;http://www.roquebrune.com;93;PROVENCE-ALPES-COTE D'AZUR;43.4443016052;6.63783979416;9314;Fr??jus-Saint-Rapha??l;14459;Nice;83;VAR;CA Var Esterel M??diterran??e (CAVEM);1;11
764;83108;La Roquebrussanne;Mairie de La Roquebrussanne;31 rue Georges-Clemenceau;83136;La Roquebrussanne;494370090;mairie@laroquebrussanne.fr;http://www.la-roquebrussanne.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3402442932;5.97625017166;9315;Toulon;2500;Nice;83;VAR;CA de la Provence Verte;3;7
765;83109;La Roque-Esclapon;Mairie de La Roque-Esclapon;50 rue de la Mairie;83840;La Roque-Esclapon;494504050;mairie.laroque-esclapon@orange.fr;http://www.la-roque-esclapon.com;93;PROVENCE-ALPES-COTE D'AZUR;43.723869;6.629754;9313;Draguignan;267;Nice;83;VAR;CA Drac??noise;1;4
766;83110;Rougiers;Mairie de Rougiers;15 avenue de Brignoles;83170;Rougiers;498059330;mairie.de-rougiers@wanadoo.fr;http://www.rougiers-infos.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3926010132;5.85227012634;9310;Marseille - Aubagne;1686;Nice;83;VAR;CA de la Provence Verte;3;1
767;83111;Sainte-Anastasie-sur-Issole;Mairie de Sainte-Anastasie-sur-Issole;Rue Notre-Dame;83136;Sainte-Anastasie-sur-Issole;494696440;s.anastasie@wanadoo.fr;http://www.ste-anastasie.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3414001465;6.12419986725;9315;Toulon;1997;Nice;83;VAR;CA de la Provence Verte;3;7
768;83112;Saint-Cyr-sur-Mer;Mairie de Saint-Cyr-sur-Mer;Place d'Estienne-d'Orves;83270;Saint-Cyr-sur-Mer;494262622;mairie@saintcyrsurmer.fr;http://www.saintcyrsurmer.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1819610596;5.710916996;9310;Marseille - Aubagne;11956;Nice;83;VAR;CA Sud Sainte Baume;2;12
769;83113;Saint-Julien;Mairie de Saint-Julien;22 rue de l'H??tel-de-Ville;83560;Saint-Julien;494800478;mairie.stjulien.sg@orange.fr;http://www.ville-saint-julien-le-montagnier.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.693589;5.9148166;9308;Aix-en-Provence;2450;Nice;83;VAR;CC Provence Verdon;3;13
770;83114;Saint-Martin-de-Palli??res;Mairie de Saint-Martin-de-Palli??res;Place Majouralo;83560;Saint-Martin-de-Palli??res;494728045;mairie-stmartindepallieres@orange.fr;http://www.mairie-stmartindepallieres.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.5890464783;5.8850312233;9308;Aix-en-Provence;248;Nice;83;VAR;CC Provence Verdon;3;13
771;83115;Sainte-Maxime;Mairie de Sainte-Maxime;27 boulevard des Mimosas;83120;Sainte-Maxime;494794242;mairie@sainte-maxime.fr;http://www.sainte-maxime.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3096961975;6.64053297043;9314;Fr??jus-Saint-Rapha??l;14183;Nice;83;VAR;CC du Golfe de Saint-Tropez;1;15
772;83116;Saint-Maximin-la-Sainte-Baume;Mairie de Saint-Maximin-la-Sainte-Baume;Parvis Charles-II-d'Anjou;83470;Saint-Maximin-la-Sainte-Baume;494729300;secretariatgeneral@st-maximin.fr;http://www.st-maximin.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4527015686;5.86339998245;9308;Aix-en-Provence;16888;Nice;83;VAR;CA de la Provence Verte;3;13
773;83117;Saint-Paul-en-For??t;Mairie de Saint-Paul-en-For??t;154 place du Champ-de-Foire;83440;Saint-Paul-en-For??t;494390880;mairie.saintpaulenforet@orange.fr;http://www.saintpaulenforet.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.5675010681;6.69116020203;9305;Cannes - Antibes;1773;Nice;83;VAR;CC du Pays de Fayence;1;11
774;83118;Saint-Rapha??l;Mairie de Saint-Rapha??l;Place Sadi-Carnot;83701;Saint-Rapha??l Cedex;494821500;monsieurlemaire@ville-saintraphael.fr;http://www.ville-saintraphael.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.42518;6.7685418;9314;Fr??jus-Saint-Rapha??l;35613;Nice;83;VAR;CA Var Esterel M??diterran??e (CAVEM);1;14
775;83119;Saint-Tropez;Mairie de Saint-Tropez;2 place de l'H??tel-de-Ville;83992;Saint-Tropez Cedex;494559000;communication@ville-sainttropez.fr;http://www.saint-tropez.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.2731869;6.6396056;9314;Fr??jus-Saint-Rapha??l;4439;Nice;83;VAR;CC du Golfe de Saint-Tropez;1;15
776;83120;Saint-Zacharie;Mairie de Saint-Zacharie;1 cours Louis-Blanc;83640;Saint-Zacharie;442326332;cabinetdumaire@commune-saint-zacharie.fr;http://www.commune-saint-zacharie.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.3858985901;5.70702981949;9310;Marseille - Aubagne;5682;Nice;83;VAR;M??tropole d'Aix-Marseille-Provence;3;12
777;83121;Salernes;Mairie de Salernes;Place Georges-Clemenceau;83690;Salernes;494604000;mairie@ville-salernes.fr;http://www.ville-salernes.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.5628013611;6.23324012756;9313;Draguignan;3918;Nice;83;VAR;CA Drac??noise;1;4
778;83122;Les Salles-sur-Verdon;Mairie des Salles-sur-Verdon;Place Sainte-Anne;83630;Les Salles-sur-Verdon;498106356;mairie@lessallessurverdon.fr;http://www.lessallessurverdon.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.7351989746;6.17513990402;9313;Draguignan;249;Nice;83;VAR;CC Lacs et Gorges du Verdon;3;4
779;83123;Sanary-sur-Mer;Mairie de Sanary-sur-Mer;1 place de la R??publique;83112;Sanary-sur-Mer Cedex;494329700;contact@sanarysurmer.com;http://www.sanarysurmer.com;93;PROVENCE-ALPES-COTE D'AZUR;43.118021;5.801435;9315;Toulon;16843;Nice;83;VAR;CA Sud Sainte Baume;2;10
780;83124;Seillans;Mairie de Seillans;9 rue du Valat;83440;Seillans;494504546;secretariat@seillans.fr;http://www.seillans.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.6355705261;6.6440281868;9305;Cannes - Antibes;2700;Nice;83;VAR;CC du Pays de Fayence;1;11
781;83125;Seillons-Source-d'Argens;Mairie de Seillons-Source-d'Argens;Place Gabriel-P??ri;83470;Seillons-Source-d'Argens;498052040;contact@mairie-de-seillons.fr;http://www.vivreaseillons.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4961128235;5.88417196274;9308;Aix-en-Provence;2505;Nice;83;VAR;CC Provence Verdon;3;13
782;83126;La Seyne-sur-Mer;Mairie de La Seyne-sur-Mer;20 quai Saturnin-Fabre;83507;La Seyne-sur-Mer Cedex;494069500;courrier@la-seyne.com;http://www.la-seyne.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1017068;5.8815653;9315;Toulon;64717;Nice;83;VAR;M??tropole Toulon-Provence-M??diterran??e;2;98
783;83127;Signes;Mairie de Signes;5 rue Saint-Jean;83870;Signes;494253081;mairie@signes.com;http://www.signes.com;93;PROVENCE-ALPES-COTE D'AZUR;43.2910003662;5.863530159;9310;Marseille - Aubagne;2888;Nice;83;VAR;CA Sud Sainte Baume;2;12
784;83128;Sillans-la-Cascade;Mairie de Sillans-la-Cascade;Rue du Ch??teau;83690;Sillans-la-Cascade;494046304;mairie.sillans-la-cascade@wanadoo.fr;http://sillans-la-cascade.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.567199707;6.17954015732;9313;Draguignan;807;Nice;83;VAR;CA Drac??noise;1;4
785;83129;Six-Fours-les-Plages;Mairie de Six-Fours-les-Plages;Place du 18-Juin-1940;83183;Six-Fours-les-Plages Cedex;494349300;;http://www.ville-six-fours.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.0932187;5.8392894;9315;Toulon;33422;Nice;83;VAR;M??tropole Toulon-Provence-M??diterran??e;2;17
786;83130;Solli??s-Pont;Mairie de Solli??s-Pont;1 rue de la R??publique;83210;Solli??s-Pont;494135800;mairie@ville-sollies-pont.fr;http://www.ville-sollies-pont.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1903839111;6.04150676727;9315;Toulon;11310;Nice;83;VAR;CC de la Vall??e du Gapeau;2;18
787;83131;Solli??s-Toucas;Mairie de Solli??s-Toucas;Place Cl??ment-Balestra;83210;Solli??s-Toucas;494289047;stoucas.mairie@wanadoo.fr;http://www.ville-solliestoucas.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.2062683105;6.02454376221;9315;Toulon;5827;Nice;83;VAR;CC de la Vall??e du Gapeau;2;18
788;83132;Solli??s-Ville;Mairie de Solli??s-Ville;9 rue du 6e-R??giment-des-Tirailleurs-S??n??galais;83210;Solli??s-Ville;494138030;mairie.soliesville@wanadoo.fr;http://www.solliesville.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1824874878;6.03780698776;9315;Toulon;2494;Nice;83;VAR;CC de la Vall??e du Gapeau;2;18
789;83133;Tanneron;Mairie de Tanneron;Place de la Mairie;83440;Tanneron;493606813;accueil@communedetanneron.fr;http://www.communedetanneron.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.5242004395;6.81398010254;9305;Cannes - Antibes;1699;Nice;83;VAR;CC du Pays de Fayence;1;11
790;83134;Taradeau;Mairie de Taradeau;38 route de Flayosc;83460;Taradeau;494997030;accueil@mairie-taradeau.fr;http://mairie-taradeau.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.454594;6.4275876;9313;Draguignan;1837;Nice;83;VAR;CA Drac??noise;1;23
791;83135;Tavernes;Mairie de Tavernes;15 place de la Mairie;83670;Tavernes;498053636;mairiedetavernes@orange.fr;http://www.mairie-tavernes.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.5938612;6.0166587;9308;Aix-en-Provence;1414;Nice;83;VAR;CC Provence Verdon;3;4
792;83136;Le Thoronet;Mairie du Thoronet;4 place Sadi-Carnot;83340;Le Thoronet;494738711;contact@lethoronet.fr;http://www.lethoronet.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4501113892;6.30808877945;9313;Draguignan;2499;Nice;83;VAR;CC Coeur du Var;3;9
793;83137;Toulon;Mairie de Toulon;Avenue de la R??publique;83056;Toulon Cedex;494363000;http://toulon.fr/node/11990;http://www.toulon.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1196945;5.9327554;9315;Toulon;173760;Nice;83;VAR;M??tropole Toulon-Provence-M??diterran??e;2;99
794;83138;Tourrettes;Mairie de Tourrettes;Place de la Mairie;83440;Tourrettes;494390720;mairie@mairie-tourrettes-83.fr;http://www.mairie-tourrettes-83.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.6238861084;6.70208311081;9305;Cannes - Antibes;2935;Nice;83;VAR;CC du Pays de Fayence;1;11
795;83139;Tourtour;Mairie de Tourtour;Ch??teau Raph??lis;83690;Tourtour;498102525;accueil@mairietourtour.com;http://www.mairietourtour.com;93;PROVENCE-ALPES-COTE D'AZUR;43.589302063;6.30224895477;9313;Draguignan;595;Nice;83;VAR;CC Lacs et Gorges du Verdon;3;4
796;83140;Tourves;Mairie de Tourves;Place de l'H??tel-de-Ville;83170;Tourves;494370000;mairie.tourves@wanadoo.fr;http://www.tourves.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4527015686;5.86339998245;9310;Marseille - Aubagne;5097;Nice;83;VAR;CA de la Provence Verte;3;1
797;83141;Trans-en-Provence;Mairie de Trans-en-Provence;25 avenue de la Gare;83720;Trans-en-Provence;494606249;accueil@transenprovence.fr;http://www.transenprovence.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.5035825;6.4853935;9313;Draguignan;5983;Nice;83;VAR;CA Drac??noise;1;3
798;83142;Trigance;Mairie de Trigance;Place Saint-Michel;83840;Trigance;494769101;mairie-de-trigance@orange.fr;http://www.trigance.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.7602214;6.4418179;9313;Draguignan;194;Nice;83;VAR;CC Lacs et Gorges du Verdon;1;4
799;83143;Le Val;Mairie du Val;5 place de la Lib??ration;83143;Le Val;494370220;contact@mairie-leval.fr;http://www.cc-comtedeprovence.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4390868;6.072571;9315;Toulon;4391;Nice;83;VAR;CA de la Provence Verte;3;1
800;83144;La Valette-du-Var;Mairie de La Valette-du-Var;Impasse de la Farinette;83167;La Valette-du-Var Cedex;494619090;secretariat.maire@lavalette83.fr;http://www.lavalette83.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1693852;5.9209092;9315;Toulon;24131;Nice;83;VAR;M??tropole Toulon-Provence-M??diterran??e;2;21
801;83145;Varages;Mairie de Varages;Place de la IVe-R??publique;83670;Varages;494728510;mairie.varages@wanadoo.fr;http://www.varages.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.5972824097;5.96162986755;9308;Aix-en-Provence;1193;Nice;83;VAR;CC Provence Verdon;3;13
802;83146;La Verdi??re;Mairie de La Verdi??re;H??tel de Ville;83560;La Verdi??re;494041210;mairiedelaverdiere@orange.fr;http://www.laverdiere.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.6360788;5.9365498;9308;Aix-en-Provence;1615;Nice;83;VAR;CC Provence Verdon;3;13
803;83147;V??rignon;Mairie de V??rignon;Le Hameau;83630;V??rignon;494700781;mairie.verignon@nordnet.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.6539039612;6.27281188965;9313;Draguignan;11;Nice;83;VAR;CC Lacs et Gorges du Verdon;3;4
804;83148;Vidauban;Mairie de Vidauban;Place Georges-Clemenceau;83550;Vidauban;494999900;secretariat-generale@vidauban.fr;http://www.mairie-vidauban.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4268989563;6.4310798645;9313;Draguignan;12011;Nice;83;VAR;CA Drac??noise;1;23
805;83149;Villecroze;Mairie de Villecroze;Place Victor-Espitalier;83690;Villecroze;494706306;accueil@mairie-villecroze.com;http://www.mairie-villecroze.com;93;PROVENCE-ALPES-COTE D'AZUR;43.5822982788;6.27513980865;9313;Draguignan;1491;Nice;83;VAR;CC Lacs et Gorges du Verdon;3;4
806;83150;Vinon-sur-Verdon;Mairie de Vinon-sur-Verdon;66 avenue de la Lib??ration;83560;Vinon-sur-Verdon;492788031;secretariat.dgs@vinon-sur-verdon.fr;http://www.vinon-sur-verdon.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.7256011963;5.81267023087;9308;Aix-en-Provence;4321;Nice;83;VAR;CA Durance-Lub??ron-Verdon Agglom??ration;3;13
807;83151;Vins-sur-Caramy;Mairie de Vins-sur-Caramy;Place de l'????glise;83170;Vins-sur-Caramy;494370040;mairie@vinssurcaramy.fr;http://www.vinssurcaramy.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.4336128235;6.14168405533;9315;Toulon;1032;Nice;83;VAR;CA de la Provence Verte;3;1
808;83152;Rayol-Canadel-sur-Mer;Mairie de Rayol-Canadel-sur-Mer;Place Joseph-Guidicelli;83820;Rayol-Canadel-sur-Mer;494156100;accueil.mairie@rayol-canadel.fr;http://www.rayol-canadel-sur-mer.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.1585044861;6.46147012711;9315;Toulon;723;Nice;83;VAR;CC du Golfe de Saint-Tropez;1;2
809;83153;Saint-Mandrier-sur-Mer;Mairie de Saint-Mandrier-sur-Mer;Place des R??sistants;83430;Saint-Mandrier-sur-Mer;494115160;info@ville-saintmandrier.fr;http://www.ville-saintmandrier.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.0769004822;5.92798995972;9315;Toulon;5931;Nice;83;VAR;M??tropole Toulon-Provence-M??diterran??e;2;17
810;83154;Saint-Antonin-du-Var;Mairie de Saint-Antonin-du-Var;Route d'Entrecasteaux;83510;Saint-Antonin-du-Var;494044208;saint.antonin.mairie@orange.fr;http://www.saintantoninduvar.com;93;PROVENCE-ALPES-COTE D'AZUR;43.5145072937;6.28810405731;9313;Draguignan;754;Nice;83;VAR;CA Drac??noise;1;1
811;84001;Althen-des-Paluds;Mairie d'Althen-des-Paluds;Place de l'H??tel-de-Ville;84210;Althen-des-Paluds;490620102;mairie@althendespaluds.fr;http://www.althendespaluds.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.004336;4.958824;59;Avignon;2868;Aix-Marseille;84;VAUCLUSE;CC des Sorgues du Comtat;3;10
812;84002;Ansouis;Mairie d'Ansouis;Place de Saint-Elz??ar;84240;Ansouis;490098379;mairie@ansouis.fr;http://www.ansouis.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.7382011414;5.46514987946;9308;Aix-en-Provence;1070;Aix-Marseille;84;VAUCLUSE;CC Territoriale Sud-Luberon;1;13
813;84003;Apt;Mairie d'Apt;Place Gabriel-P??ri;84405;Apt Cedex;490740034;mairie@apt.fr;http://www.apt.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.875852;5.3952166;9316;Cavaillon - Apt;11662;Aix-Marseille;84;VAUCLUSE;CC Pays d'Apt-Luberon;1;1
814;84004;Aubignan;Mairie d'Aubignan;1 place de l'H??tel-de-Ville;84810;Aubignan;490626114;mairie@aubignan.fr;http://www.aubignan.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0994987488;5.02452993393;59;Avignon;5752;Aix-Marseille;84;VAUCLUSE;CA Ventoux-Comtat-Venaissin (COVE);3;6
815;84005;Aurel;Mairie d'Aurel;Le Village;84390;Aurel;490640076;aurel.mairie@orange.fr;http://www.mairie-aurel.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.130097;5.427539;9316;Cavaillon - Apt;208;Aix-Marseille;84;VAUCLUSE;CC Ventoux Sud;3;12
816;84006;Auribeau;Mairie d'Auribeau;Le Village;84400;Auribeau;490752065;mairiedauribeau@wanadoo.fr;http://www.auribeau.com;93;PROVENCE-ALPES-COTE D'AZUR;43.836487;5.4590379;9316;Cavaillon - Apt;75;Aix-Marseille;84;VAUCLUSE;CC Pays d'Apt-Luberon;1;1
817;84007;Avignon;Mairie d'Avignon;Place de l'Horloge;84045;Avignon Cedex 9;490808000;contact@mairie-avignon.com;http://www.avignon.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.9492888;4.8055893;59;Avignon;93671;Aix-Marseille;84;VAUCLUSE;CA du Grand Avignon (COGA);2;99
818;84008;Le Barroux;Mairie du Barroux;3 place de la Barbi??re;84330;Le Barroux;490624311;contact@mairie-lebarroux.fr;http://www.mairie-lebarroux.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.1377983093;5.10106992722;59;Avignon;681;Aix-Marseille;84;VAUCLUSE;CA Ventoux-Comtat-Venaissin (COVE);3;16
819;84009;La Bastide-des-Jourdans;Mairie de La Bastide-des-Jourdans;1 place de la R??publique;84240;La Bastide-des-Jourdans;490778104;bastidedesj@orange.fr;http://bastidedesjourdans.com;93;PROVENCE-ALPES-COTE D'AZUR;43.7853229;5.6338232;9308;Aix-en-Provence;1659;Aix-Marseille;84;VAUCLUSE;CC Territoriale Sud-Luberon;1;13
820;84010;La Bastidonne;Mairie de La Bastidonne;Rue des Ferrages;84120;La Bastidonne;490096395;mairie@la-bastidonne.fr;http://www.labastidonne.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.7001991272;5.56724977493;9308;Aix-en-Provence;838;Aix-Marseille;84;VAUCLUSE;CC Territoriale Sud-Luberon;1;13
821;84011;Le Beaucet;Mairie du Beaucet;7 rue Coste-Chaude;84210;Le Beaucet;490660023;mairie.beaucet@orange.fr;http://www.lebeaucet.com;93;PROVENCE-ALPES-COTE D'AZUR;43.983464;5.119532;59;Avignon;360;Aix-Marseille;84;VAUCLUSE;CA Ventoux-Comtat-Venaissin (COVE);3;12
